# Rime user dictionary
#@/db_name	luna_pinyin_simp.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	5015
#@/user_id	745a313e-3b80-4f42-9e1d-fa237096293f
a 	啊	c=9 d=1.71725 t=5015
hao 	號	c=1 d=0.895834 t=5015
hao ba 	好吧	c=1 d=0.147342 t=5015
hao chu 	好處	c=5 d=0.855071 t=5015
hao ji nian 	好幾年	c=1 d=0.511709 t=5015
hao le 	好了	c=1 d=0.408453 t=5015
hao le ma 	好了嗎	c=2 d=0.227638 t=5015
hao ma 	號碼	c=0 d=0.00409665 t=5015
hao yi dian 	好一點	c=1 d=0.148823 t=5015
he 	和	c=45 d=4.36482 t=5015
he 	盒	c=0 d=0.0232393 t=5015
he bing zai 	合併在	c=0 d=0.0690734 t=5015
he bing zai yi qi 	合併在一起	c=1 d=0.694197 t=5015
he dui xiang zai tong yi mu lu xia 	和對象在統一目錄下	c=1 d=0.0134335 t=5015
he mu biao lei 	和目標類	c=1 d=0.286505 t=5015
he shou dong chuang jian 	和手動創建	c=1 d=0.085435 t=5015
he xiao hui 	和銷毀	c=1 d=0.0800583 t=5015
he xin 	核心	c=4 d=1.14086 t=5015
he xin bao 	核心包	c=3 d=0.615697 t=5015
he xin fang fa 	核心方法	c=2 d=0.0398857 t=5015
he xin fang fa zhi xing qian 	核心方法執行前	c=1 d=0.0192547 t=5015
he xin gong neng 	核心功能	c=3 d=0.697676 t=5015
he xin guo lv qi 	核心過濾器	c=2 d=1.36092 t=5015
he xin kong zhi qi 	核心控制器	c=1 d=0.231078 t=5015
he xin lei 	核心類	c=2 d=0.786628 t=5015
he xin nan fang fa 	核心男方法	c=1 d=0.88692 t=5015
he xin pei zhi wen jian 	核心配置文件	c=2 d=0.234042 t=5015
he xin ye wu 	核心業務	c=1 d=0.509156 t=5015
hei 	黑	c=1 d=0.120633 t=5015
hei bei 	黑背	c=1 d=0.2334 t=5015
hei he 	黑盒	c=0 d=0.011475 t=5015
hei he ce shi 	黑盒測試	c=1 d=0.115325 t=5015
hei mei 	黑莓	c=1 d=0.421052 t=5015
hen 	很	c=0 d=0.0980199 t=5015
hen da 	很大	c=1 d=0.0109436 t=5015
hen duo 	很多	c=0 d=0.0063609 t=5015
hen nan shou 	很難受	c=1 d=0.985112 t=5015
hou 	後	c=3 d=0.876748 t=5015
hou pai 	後排	c=1 d=0.0620385 t=5015
hou tai 	後臺	c=2 d=0.816551 t=5015
hou tai guan li 	後臺管理	c=1 d=0.0575558 t=5015
hou tai yan zheng 	後臺驗證	c=1 d=0.621885 t=5015
hou xu 	後續	c=0 d=0.0224249 t=5015
hou xu chan pin 	後續產品	c=1 d=0.225373 t=5015
hou zhi xing 	後執行	c=1 d=0.0305009 t=5015
hou zhui 	後綴	c=1 d=0.410656 t=5015
hu tou she wei 	虎頭蛇尾	c=1 d=0.179066 t=5015
hua 	化	c=0 d=0.000995182 t=5015
huan 	換	c=0 d=0.0122456 t=5015
huan bu liao 	換不了	c=1 d=0.12307 t=5015
huan cheng 	換成	c=1 d=0.0170774 t=5015
huan cun 	緩存	c=7 d=1.1633 t=5015
huan cun shi xiao 	緩存失效	c=1 d=0.00814786 t=5015
huan cun zai 	緩存在	c=1 d=0.00909528 t=5015
huan cun zhong 	緩存中	c=1 d=0.008396 t=5015
huan jing 	環境	c=1 d=0.0548812 t=5015
huan rao 	環繞	c=1 d=0.0229864 t=5015
huan rao tong zhi 	環繞通知	c=1 d=0.0213864 t=5015
huan wang 	換網	c=1 d=0.941765 t=5015
huan ying 	歡迎	c=4 d=1.32349 t=5015
huan ying lai dao 	歡迎來到	c=1 d=0.244143 t=5015
hui 	回	c=0 d=0.083527 t=5015
hui 	會	c=3 d=1.43122 t=5015
hui 	灰	c=0 d=0.0117068 t=5015
hui bao cuo 	回報錯	c=1 d=0.0914959 t=5015
hui bei 	會被	c=0 d=0.0543351 t=5015
hui fu 	回覆	c=0 d=0.0273898 t=5015
hui fu gai 	回覆改	c=1 d=0.275271 t=5015
hui fu gai 	會覆蓋	c=1 d=0.276651 t=5015
hui gun 	回滾	c=0 d=0.00107269 t=5015
hui he ce shi 	灰盒測試	c=1 d=0.117655 t=5015
hui hua 	會話	c=0 d=0.0339596 t=5015
hui shou 	回收	c=0 d=0.00156076 t=5015
hui sui zhe 	會隨着	c=1 d=0.024972 t=5015
hui tiao 	回調	c=0 d=0.045612 t=5015
hui ying she zai shu ju ku zhong 	會映射在數據庫中	c=1 d=0.865022 t=5015
hui yuan 	會員	c=0 d=0.0951229 t=5015
hui yuan zhu ce 	會員註冊	c=1 d=0.955997 t=5015
hun luan 	混亂	c=1 d=0.0106734 t=5015
huo 	或	c=6 d=0.99005 t=5015
huo 	霍	c=2 d=1.039 t=5015
huo bi 	火幣	c=2 d=0.394554 t=5015
huo qu 	獲取	c=30 d=6.20657 t=5015
huo qu can shu 	獲取參數	c=2 d=1.06879 t=5015
huo qu ding dan shu ju shi bai 	獲取訂單數據失敗	c=1 d=0.537944 t=5015
huo qu gong neng 	獲取功能	c=1 d=0.191092 t=5015
huo qu guo cheng 	獲取過程	c=1 d=0.00970611 t=5015
huo qu jie kou 	獲取接口	c=1 d=0.343009 t=5015
huo qu jue dui lu jing 	獲取絕對路徑	c=1 d=0.951229 t=5015
huo qu jue se 	獲取角色	c=1 d=0.120032 t=5015
huo qu lian jie 	獲取連接	c=2 d=0.193682 t=5015
huo qu liu xin xi 	獲取流信息	c=2 d=1.3984 t=5015
huo qu quan bu shu ju 	獲取全部數據	c=1 d=0.122456 t=5015
huo qu shu ju 	獲取數據	c=3 d=1.4597 t=5015
huo qu shu ju shi bai 	獲取數據失敗	c=1 d=0.251579 t=5015
huo qu suo you 	獲取所有	c=1 d=0.697676 t=5015
huo qu suo you shu ju 	獲取所有數據	c=1 d=0.117655 t=5015
huo qu wen jian 	獲取文件	c=1 d=0.878095 t=5015
huo qu wen jian ming 	獲取文件名	c=2 d=1.31056 t=5015
huo qu wen jian ming zi 	獲取文件名字	c=1 d=0.909373 t=5015
huo qu xiang mu ming 	獲取項目名	c=1 d=0.310367 t=5015
huo qu yi tiao shu ju 	獲取一條數據	c=1 d=0.113042 t=5015
huo qu zhi zhan 	獲取值棧	c=1 d=0.873716 t=5015
huo rong 	火絨	c=1 d=0.226502 t=5015
huo shi fou wei kong 	或是否爲空	c=1 d=0.0098528 t=5015
huo shuai 	霍帥	c=1 d=1.66269e-11 t=5015
huo zhe 	或者	c=3 d=0.105996 t=5015
huo zhe chong ding xiang 	或者重定向	c=1 d=0.57695 t=5015
ji 	即	c=2 d=0.312204 t=5015
ji 	及	c=2 d=0.396531 t=5015
ji 	忌	c=0 d=0.0255381 t=5015
ji 	級	c=2 d=0.158817 t=5015
ji 	集	c=2 d=1.30021 t=5015
ji ba 	雞巴	c=0 d=0.0232236 t=5015
ji ben 	基本	c=2 d=0.0303845 t=5015
ji ben quan xian 	基本權限	c=1 d=0.0365162 t=5015
ji bie 	級別	c=0 d=0.00106202 t=5015
ji cheng 	繼承	c=5 d=1.38567 t=5015
ji cheng lei shi xian 	繼承類實現	c=1 d=0.351692 t=5015
ji cheng ying she 	繼承映射	c=1 d=0.00594622 t=5015
ji chu shang 	基礎上	c=1 d=0.244143 t=5015
ji he 	集合	c=12 d=2.81986 t=5015
ji he biao 	集合表	c=3 d=0.477352 t=5015
ji he ce shi 	集合測試	c=1 d=0.127454 t=5015
ji he de lei xing 	集合的類型	c=1 d=0.362402 t=5015
ji he shu xing 	集合屬性	c=1 d=0.196912 t=5015
ji he shu xing ming 	集合屬性名	c=1 d=0.412714 t=5015
ji he ying she 	集合映射	c=2 d=0.237557 t=5015
ji he zhong 	集合中	c=1 d=0.144424 t=5015
ji ji 	几几	c=0 d=0.0179066 t=5015
ji ji 	積極	c=0 d=0.0410024 t=5015
ji ji de bu fen 	積極的部分	c=1 d=0.20089 t=5015
ji ji kai 	几几開	c=1 d=0.179964 t=5015
ji ji le guan 	積極樂觀	c=1 d=0.211189 t=5015
ji jia ban 	忌加班	c=1 d=0.256661 t=5015
ji ke 	即可	c=1 d=0.0902655 t=5015
ji ke 	計科	c=3 d=0.33297 t=5015
ji kou 	幾口	c=1 d=0.442639 t=5015
ji lei 	雞肋	c=0 d=0.00107807 t=5015
ji lei gong neng 	雞肋功能	c=1 d=0.0108347 t=5015
ji lian 	級聯	c=1 d=0.896397 t=5015
ji lian bao cun huo geng xin 	級聯保存或更新	c=1 d=0.697676 t=5015
ji lian cao zuo 	級聯操作	c=2 d=1.12757 t=5015
ji lian shan chu 	級聯刪除	c=1 d=0.701173 t=5015
ji lu 	記錄	c=2 d=0.976248 t=5015
ji lu hai zai 	記錄還在	c=1 d=0.00447164 t=5015
ji neng 	技能	c=1 d=0.195331 t=5015
ji qiang 	濟強	c=1 d=0.274451 t=5015
ji shi 	即時	c=1 d=0.145876 t=5015
ji shu 	技術	c=0 d=0.0109154 t=5015
ji suan 	計算	c=1 d=0.408608 t=5015
ji suan ji 	計算機	c=0 d=0.0108067 t=5015
ji suan ji gong cheng xi 	計算機工程系	c=2 d=0.217762 t=5015
ji suan ji ke xue 	計算機科學	c=0 d=0.0109154 t=5015
ji suan ji ke xue yu ji shu 	計算機科學與技術	c=1 d=0.109701 t=5015
ji wei 	即爲	c=1 d=0.018968 t=5015
ji yu 	基於	c=8 d=3.22159 t=5015
ji zhi 	機制	c=1 d=0.0103063 t=5015
ji zhong 	幾種	c=0 d=0.0726149 t=5015
ji zhong zhuang tai 	幾種狀態	c=1 d=0.729789 t=5015
jia 	加	c=3 d=0.891366 t=5015
jia ban 	加班	c=0 d=0.0537621 t=5015
jia ge 	價格	c=0 d=0.0440432 t=5015
jia gou 	架構	c=1 d=0.565836 t=5015
jia ke chong 	甲殼蟲	c=1 d=0.00748391 t=5015
jia ru dao 	加入到	c=1 d=0.67368 t=5015
jia shang 	加上	c=1 d=0.873716 t=5015
jia suo 	加鎖	c=1 d=0.496585 t=5015
jia xin 	加薪	c=0 d=0.0285076 t=5015
jia zai 	加載	c=8 d=0.473993 t=5015
jia zai jin lai 	加載進來	c=2 d=0.99005 t=5015
jia zai pei zhi wen jian 	加載配置文件	c=2 d=0.249312 t=5015
jia zai yan zheng ma 	加載驗證碼	c=1 d=0.0393602 t=5015
jia zai ying she wen jian 	加載映射文件	c=3 d=0.330156 t=5015
jia zai yuan li 	加載原理	c=1 d=0.162026 t=5015
jia zai zhu pei zhi wen jian 	加載主配置文件	c=1 d=0.329559 t=5015
jia zai zi ding yi 	加載自定義	c=1 d=0.22091 t=5015
jia zhi 	價值	c=1 d=0.0393602 t=5015
jian 	鍵	c=0 d=0.0388786 t=5015
jian biao 	建表	c=2 d=0.0685156 t=5015
jian biao 	鍵表	c=1 d=0.307279 t=5015
jian bie qi 	鑑別器	c=1 d=0.012135 t=5015
jian cha 	檢查	c=3 d=0.19226 t=5015
jian cha ya jin bu zu 	檢查押金不足	c=1 d=1.62977e-11 t=5015
jian dan 	簡單	c=1 d=0.90416 t=5015
jian dan de 	簡單地	c=1 d=0.0124629 t=5015
jian ge 	劍閣	c=2 d=0.0359959 t=5015
jian kang 	健康	c=3 d=0.732784 t=5015
jian li 	建立	c=1 d=0.213655 t=5015
jian li ying she guan xi 	建立映射關係	c=1 d=0.0977834 t=5015
jian shao 	減少	c=3 d=1.38072 t=5015
jian shao fang wen shu ju ku 	減少訪問數據庫	c=1 d=0.99005 t=5015
jian shao ying she 	減少映射	c=1 d=0.0132336 t=5015
jian suo 	檢索	c=0 d=0.0162838 t=5015
jian ting 	監聽	c=1 d=0.298197 t=5015
jian ting fan hui zhi zhuang tai 	監聽返回值狀態	c=1 d=0.0804596 t=5015
jian yi 	建議	c=0 d=0.00658748 t=5015
jiang 	將	c=12 d=2.16863 t=5015
jiang di 	降低	c=0 d=0.0873072 t=5015
jiang di dai ma 	降低代碼	c=1 d=0.360595 t=5015
jiang di ou he du 	降低耦合度	c=1 d=0.00932553 t=5015
jiang dui xiang 	將對象	c=1 d=0.0561348 t=5015
jiang dui xiang zhi jie bao cun dao shu ju ku 	將對象直接保存到數據庫	c=1 d=0.0096577 t=5015
jiang jiao yan 	將校驗	c=1 d=0.101266 t=5015
jiang jie guo fang zai 	將結果放在	c=1 d=0.13068 t=5015
jiang mei tiao shu ju dou feng zhuang dao 	將每條數據都封裝到	c=1 d=0.149569 t=5015
jiang pei zhi wen jian 	將配置文件	c=1 d=0.810584 t=5015
jiang qing qiu 	將請求	c=1 d=0.447088 t=5015
jiang shang chuan de nei rong 	將上傳的內容	c=1 d=0.965605 t=5015
jiang shi ti lei 	將實體類	c=1 d=0.0485578 t=5015
jiang shu ju 	將數據	c=3 d=2.28528 t=5015
jiang wen jian zhuan cheng zi jie shu zu 	將文件轉成字節數組	c=1 d=1 t=5015
jiang yi ge lei 	將一個類	c=1 d=0.00687406 t=5015
jiang zi ding yi yan zheng qi 	將自定義驗證器	c=1 d=0.0875977 t=5015
jiao di 	較低	c=0 d=0.00129715 t=5015
jiao duo 	較多	c=1 d=0.0131675 t=5015
jiao gao 	較高	c=3 d=0.434564 t=5015
jiao gei 	交給	c=3 d=0.127568 t=5015
jiao hu 	交互	c=2 d=0.603506 t=5015
jiao shi 	教師	c=2 d=0.118447 t=5015
jiao shi gong neng 	教師功能	c=2 d=0.306714 t=5015
jiao shi mo kuai 	教師模塊	c=4 d=0.213897 t=5015
jiao xue 	教學	c=0 d=0.0208045 t=5015
jiao yan 	校驗	c=3 d=0.708528 t=5015
jiao yan de lei 	校驗的類	c=1 d=0.0911727 t=5015
jiao yan fang fa 	校驗方法	c=1 d=0.0916297 t=5015
jiao yan qi 	校驗器	c=1 d=0.102797 t=5015
jiao zhen 	較真	c=1 d=0.214381 t=5015
jie 	劫	c=0 d=0.0373439 t=5015
jie 	截	c=1 d=0.26054 t=5015
jie chu 	解除	c=1 d=0.645723 t=5015
jie chu guan xi 	解除關係	c=2 d=1.21047 t=5015
jie dian 	節點	c=2 d=0.0887526 t=5015
jie gou 	結構	c=1 d=0.0118551 t=5015
jie guo 	結果	c=2 d=0.0575032 t=5015
jie guo ge shu 	結果個數	c=1 d=0.0193512 t=5015
jie guo ji 	結果集	c=1 d=0.19398 t=5015
jie guo pei zhi 	結果配置	c=1 d=0.161218 t=5015
jie he 	結合	c=0 d=0.0117655 t=5015
jie jue fang an 	解決方案	c=0 d=0.00652193 t=5015
jie jue fang fa 	解決方法	c=1 d=0.29523 t=5015
jie kou 	接口	c=25 d=4.89785 t=5015
jie kou de quan lu jing 	接口的全路徑	c=1 d=0.231078 t=5015
jie kou jie shou 	接口接收	c=1 d=0.612626 t=5015
jie kou ke ji cheng jie kou 	接口可繼承接口	c=1 d=0.444858 t=5015
jie liu 	節流	c=0 d=0.00184074 t=5015
jie ma 	解碼	c=0 d=0.0650509 t=5015
jie mian 	界面	c=1 d=0.577744 t=5015
jie ping 	截屏	c=1 d=0.15851 t=5015
jie ping ruan jian 	截屏軟件	c=1 d=0.141564 t=5015
jie shao 	介紹	c=1 d=0.188247 t=5015
jie sheng 	節省	c=1 d=0.010358 t=5015
jie shou 	接受	c=0 d=0.0151829 t=5015
jie shou 	接收	c=3 d=0.754856 t=5015
jie shou zuo ye 	接收作業	c=2 d=0.315262 t=5015
jie shu 	結束	c=0 d=0.0024972 t=5015
jie xi 	解析	c=1 d=0.301194 t=5015
jie xi qi 	解析器	c=1 d=0.817284 t=5015
jin 	進	c=0 d=0.0514274 t=5015
jin e 	金額	c=0 d=0.0375311 t=5015
jin lai 	進來	c=0 d=0.114795 t=5015
jin lai le 	進來了	c=1 d=0.232236 t=5015
jin mao 	金毛	c=2 d=0.229925 t=5015
jin xing 	進行	c=2 d=0.470011 t=5015
jin xing chu li 	進行處理	c=1 d=0.355226 t=5015
jin xing fen li 	進行分離	c=1 d=0.551563 t=5015
jin yong 	禁用	c=1 d=1.38879e-11 t=5015
jing dian 	經典	c=0 d=0.0995012 t=5015
jing dian kuang jia 	經典框架	c=1 d=1 t=5015
jing mi 	精密	c=1 d=0.0106734 t=5015
jing pin 	精品	c=0 d=0.0460704 t=5015
jing pin shu shi wei yi 	精品舒適衛衣	c=1 d=0.463013 t=5015
jing que 	精確	c=0 d=0.0105928 t=5015
jing que cha zhao 	精確查找	c=1 d=0.106459 t=5015
jing tai 	靜態	c=1 d=0.466023 t=5015
jing tai dai li 	靜態代理	c=1 d=0.247833 t=5015
jing tai fang fa 	靜態方法	c=3 d=0.900325 t=5015
jiu 	就	c=10 d=0.476301 t=5015
jiu bu zhi dao 	就不知道	c=1 d=0.271173 t=5015
jiu dian 	酒店	c=1 d=0.392586 t=5015
jiu diao yong 	就調用	c=1 d=0.980199 t=5015
jiu fang xing 	就放行	c=1 d=0.0706512 t=5015
jiu ji 	九集	c=0 d=0.214781 t=5015
jiu jie 	糾結	c=1 d=0.155673 t=5015
jiu shi 	九十	c=0 d=0.126573 t=5015
jiu shi 	就是	c=1 d=0.154896 t=5015
jiu shi jiu 	九十九	c=0 d=0.0637628 t=5015
jiu xie xie pei zhi wen jian 	就寫寫配置文件	c=1 d=0.055299 t=5015
jiu yi chu 	就移除	c=1 d=0.00918669 t=5015
ju he 	聚合	c=0 d=0.0144424 t=5015
ju he cha xun 	聚合查詢	c=1 d=0.0258615 t=5015
ju he han shu 	聚合函數	c=2 d=0.0475931 t=5015
ju he han shu jie guo ji 	聚合函數結果集	c=1 d=0.145148 t=5015
ju lei 	聚類	c=0 d=0.0442639 t=5015
ju ran 	居然	c=1 d=0.806541 t=5015
ju ti 	具體	c=0 d=0.0763379 t=5015
ju ti de lei 	具體的類	c=1 d=0.767206 t=5015
ju ti lei 	具體類	c=1 d=0.45612 t=5015
ju xian xing 	侷限性	c=1 d=0.010889 t=5015
jue dui 	絕對	c=1 d=0.13859 t=5015
jue dui lu jing 	絕對路徑	c=1 d=0.722527 t=5015
jue se 	角色	c=8 d=1.6975 t=5015
jue se guan li 	角色管理	c=2 d=0.215596 t=5015
jue se miao shu 	角色描述	c=3 d=0.387928 t=5015
jue se ming 	角色名	c=2 d=0.272709 t=5015
jue se quan xian 	角色權限	c=1 d=0.113042 t=5015
jue se xin xi 	角色信息	c=1 d=0.13068 t=5015
ka 	卡	c=2 d=0.0331174 t=5015
kai 	開	c=1 d=0.292293 t=5015
kai fa 	開發	c=7 d=0.732326 t=5015
kai fa bu 	開發部	c=1 d=0.506617 t=5015
kai fa bu men 	開發部門	c=1 d=0.231078 t=5015
kai fa liu cheng 	開發流程	c=1 d=0.110251 t=5015
kai fa shi 	開發時	c=1 d=0.0642483 t=5015
kai fa yin hang 	開發銀行	c=1 d=0.304221 t=5015
kai fa zhe 	開發者	c=0 d=0.0887123 t=5015
kai fa zhe zhi xu yao 	開發者只需要	c=1 d=0.582748 t=5015
kai guan 	開關	c=1 d=0.00554422 t=5015
kai qi 	開啓	c=8 d=2.75467 t=5015
kai qi shi wu 	開啓事物	c=13 d=2.11752 t=5015
kai qi shi wu de fang shi 	開啓事物的方式	c=1 d=0.0120342 t=5015
kai qi ti jiao 	開啓提交	c=1 d=0.00873865 t=5015
kai qi zhu jie sao miao 	開啓註解掃描	c=1 d=0.00960953 t=5015
kai shi 	開始	c=1 d=0.134167 t=5015
kai shi bian ma 	開始編碼	c=1 d=0.425283 t=5015
kai shi jie xi pei zhi wen jian 	開始解析配置文件	c=1 d=0.852144 t=5015
kai shi wei zhi 	開始位置	c=1 d=0.0199405 t=5015
kai xin jiu hao 	開心就好	c=0 d=0.0895834 t=5015
kai yuan 	開源	c=1 d=0.0122161 t=5015
kan 	看	c=0 d=0.070822 t=5015
kan bi sai 	看比賽	c=1 d=0.121846 t=5015
kan dao 	看到	c=0 d=0.00196437 t=5015
kan le 	看了	c=1 d=0.0188734 t=5015
kan shu ju 	看數據	c=1 d=0.71177 t=5015
kan wan le 	看完了	c=2 d=0.769778 t=5015
ke 	可	c=2 d=0.178505 t=5015
ke bu xie 	可不寫	c=1 d=0.0958472 t=5015
ke cheng 	課程	c=1 d=0.285076 t=5015
ke chong fu 	可重複	c=2 d=0.436994 t=5015
ke hu duan 	客戶端	c=1 d=0.594521 t=5015
ke jian 	課件	c=0 d=0.00531307 t=5015
ke jian shang chuan 	課件上傳	c=4 d=0.318573 t=5015
ke neng 	可能	c=1 d=0.0150707 t=5015
ke sheng lve 	可省略	c=1 d=0.0505395 t=5015
ke ti dai 	可替代	c=1 d=0.226502 t=5015
ke xi 	可惜	c=1 d=0.018043 t=5015
ke xuan 	可選	c=3 d=0.614865 t=5015
ke yi 	可以	c=5 d=0.189913 t=5015
ke yi bu wei yi 	可以不唯一	c=1 d=0.814647 t=5015
ke yi gai cheng 	可以改成	c=1 d=0.425283 t=5015
ke yi ji cheng 	可以繼承	c=1 d=0.453845 t=5015
ke yi jian dan li jie wei 	可以簡單理解爲	c=1 d=0.0632918 t=5015
ke yi jiang 	可以將	c=1 d=0.20089 t=5015
ke yi jin xing 	可以進行	c=1 d=0.0478349 t=5015
ke yi le ma 	可以了嗎	c=1 d=0.479505 t=5015
ke yi shi xian 	可以實現	c=1 d=0.044804 t=5015
ke yi shi xian jie kou 	可以實現接口	c=1 d=0.449329 t=5015
ke yi shi yong 	可以使用	c=0 d=0.0354375 t=5015
ke yi you 	可以有	c=1 d=0.463013 t=5015
ke yi zheng he 	可以整合	c=2 d=0.142097 t=5015
ke zai 	可在	c=1 d=0.677057 t=5015
kong 	空	c=0 d=0.0995012 t=5015
kong jian 	空間	c=0 d=0.0704688 t=5015
kong zhi 	控制	c=0 d=0.0387887 t=5015
kong zhi fan zhuan 	控制反轉	c=4 d=0.861477 t=5015
kong zhi na xie shu ju 	控制哪些數據	c=1 d=0.348192 t=5015
kong zhi qi 	控制器	c=3 d=0.346456 t=5015
kong zhi quan 	控制權	c=1 d=0.742051 t=5015
kong zhi shi wu 	控制事物	c=1 d=0.008271 t=5015
kong zhi zhen yi chang 	空指針異常	c=1 d=1 t=5015
kong zhi zi fu 	控制字符	c=1 d=0.33454 t=5015
kou jiao 	摳腳	c=1 d=0.822835 t=5015
ku 	庫	c=1 d=0.0647265 t=5015
ku an 	酷安	c=1 d=0.00767337 t=5015
ku cun 	庫存	c=0 d=0.0491644 t=5015
kuai 	塊	c=1 d=0.0146253 t=5015
kuai le 	快了	c=0 d=0.0268474 t=5015
kuai su 	快速	c=0 d=0.0784691 t=5015
kuai su ru men 	快速入門	c=1 d=0.227638 t=5015
kuai su sheng cheng ying she lei de 	快速生成映射類的	c=1 d=0.774916 t=5015
kuan fan 	寬泛	c=0 d=0.0222017 t=5015
kuan fan de fan wei 	寬泛的範圍	c=1 d=0.22313 t=5015
kuang jia 	框架	c=11 d=1.78643 t=5015
kuang jia she ji 	框架設計	c=1 d=0.0502874 t=5015
kuo zhan 	擴展	c=2 d=0.640824 t=5015
kuo zhan ming 	擴展名	c=1 d=0.657047 t=5015
la 	啦	c=0 d=0.0177284 t=5015
la 	拉	c=0 d=0.0117068 t=5015
la wo 	拉我	c=1 d=0.0788664 t=5015
lai 	來	c=0 d=0.00383928 t=5015
lai bao zhang 	來保障	c=1 d=0.0163259 t=5015
lai le 	來了	c=1 d=0.0168231 t=5015
lan 	懶	c=0 d=0.0147342 t=5015
lan jia zai 	懶加載	c=4 d=0.306897 t=5015
lan jie 	攔截	c=6 d=1.75784 t=5015
lan jie na xie 	攔截哪些	c=1 d=0.0221482 t=5015
lan jie na xie fang fa 	攔截哪些方法	c=1 d=0.985112 t=5015
lan jie qi 	攔截器	c=8 d=2.72264 t=5015
lan jie qi pei zhi 	攔截器配置	c=2 d=0.588605 t=5015
lan jie you ke 	攔截遊客	c=1 d=0.0678809 t=5015
lao gu dong 	老古董	c=1 d=0.733447 t=5015
lao wang 	老王	c=1 d=0.00673795 t=5015
le 	了	c=16 d=1.63474 t=5015
le guan 	樂觀	c=0 d=0.0210136 t=5015
le ma 	了嗎	c=0 d=0.0477114 t=5015
lei 	累	c=0 d=0.0444858 t=5015
lei 	類	c=23 d=2.33498 t=5015
lei bie 	類別	c=1 d=0.451456 t=5015
lei de 	類的	c=1 d=0.0784931 t=5015
lei de lu jing 	類的路徑	c=1 d=0.0163259 t=5015
lei de shu liang tai duo 	類的數量太多	c=1 d=0.289384 t=5015
lei jia zai qi dui xiang 	類加載器對象	c=1 d=0.332871 t=5015
lei jie kou 	類接口	c=1 d=0.337902 t=5015
lei ming 	類名	c=15 d=0.922132 t=5015
lei xing 	類型	c=8 d=1.57689 t=5015
lei xing zhuan huan 	類型轉換	c=2 d=0.616073 t=5015
lei zu he guan xi ying she 	類組合關係映射	c=1 d=0.00606634 t=5015
li 	利	c=1 d=0.308819 t=5015
li 	李	c=1 d=0.2334 t=5015
li 	裏	c=19 d=3.47636 t=5015
li 	麗	c=0 d=0.00871609 t=5015
li du 	粒度	c=0 d=0.000878245 t=5015
li jie 	理解	c=1 d=0.529983 t=5015
li mian 	裏面	c=8 d=1.63108 t=5015
li mian de 	裏面的	c=1 d=0.865022 t=5015
li shi min 	李世民	c=1 d=0.00891518 t=5015
lian 	臉	c=0 d=0.00706512 t=5015
lian 	鏈	c=0 d=0.0179066 t=5015
lian he 	聯合	c=0 d=0.00162445 t=5015
lian he cha xun 	聯合查詢	c=2 d=0.0425784 t=5015
lian jie 	連接	c=3 d=0.294231 t=5015
lian jie 	鏈接	c=0 d=0.0316637 t=5015
lian jie chi 	連接池	c=7 d=0.27982 t=5015
lian jie chi shang xian 	連接池上限	c=1 d=0.0156076 t=5015
lian jie hui shou shi jian 	連接回收時間	c=1 d=0.0156858 t=5015
lian jie shu ju ku 	鏈接數據庫	c=2 d=1.30548 t=5015
lian meng 	聯盟	c=1 d=0.0116203 t=5015
liang 	兩	c=1 d=0.0144076 t=5015
liang 	量	c=0 d=0.0900325 t=5015
liang bu 	兩部	c=0 d=0.0116484 t=5015
liang bu yan zheng 	兩部驗證	c=1 d=0.117068 t=5015
liang ci 	兩次	c=1 d=0.0739031 t=5015
liang dian 	兩點	c=1 d=0.0250972 t=5015
liang ge 	兩個	c=0 d=0.0852144 t=5015
liang hao 	良好	c=1 d=0.238115 t=5015
liang zhong 	兩種	c=0 d=0.0480412 t=5015
liang zhong shi xian fang fa 	兩種實現方法	c=1 d=0.481909 t=5015
liao jie 	瞭解	c=1 d=0.32628 t=5015
lie biao 	列表	c=0 d=0.18868 t=5015
lie biao ye 	列表頁	c=1 d=0.70822 t=5015
lie biao zhan shi 	列表展示	c=1 d=0.726149 t=5015
lin 	林	c=0 d=0.0718924 t=5015
lin shi 	臨時	c=0 d=0.0733447 t=5015
lin shi tai 	臨時態	c=1 d=0.737123 t=5015
lin tian long 	林天龍	c=1 d=0.722527 t=5015
ling 	另	c=1 d=0.00801811 t=5015
ling 	零	c=0 d=0.597349 t=5015
ling er ji 	零二集	c=1 d=0.657047 t=5015
ling huo 	靈活	c=0 d=0.080285 t=5015
ling wai 	另外	c=1 d=0.2334 t=5015
ling yang 	領養	c=1 d=0.286878 t=5015
ling yi ge 	另一個	c=1 d=0.48514 t=5015
ling yi ge biao 	另一個表	c=1 d=0.0101022 t=5015
ling yi ge lei 	另一個類	c=1 d=0.449329 t=5015
ling yu 	領域	c=1 d=0.197899 t=5015
liu 	流	c=2 d=0.90681 t=5015
liu cheng 	流程	c=0 d=0.0860708 t=5015
liu da 	六大	c=0 d=0.00773047 t=5015
liu da he xin 	六大核心	c=1 d=0.0776922 t=5015
liu ji 	六級	c=0 d=0.0666977 t=5015
liu ji 	六集	c=0 d=0.144551 t=5015
liu lan qi 	瀏覽器	c=0 d=0.0986639 t=5015
liu liang 	流量	c=1 d=0.0162445 t=5015
liu mou 	劉謀	c=1 d=0.465334 t=5015
liu xin xi 	流信息	c=4 d=3.68061 t=5015
